Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,146312,-,-,-,39.81,-123.5,-8,1024,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,GHI,Relative Humidity,Temperature,Pressure
2016,3,31,7,0,157,84.17,9,9.1
2016,3,31,7,30,262,78.73,10,9.1
2016,3,31,8,0,369,67.12,12,9.1
2016,3,31,8,30,472,62.870000000000005,13,9.1
2016,3,31,9,0,569,58.22,14,9.1
2016,3,31,9,30,656,58.22,14,9.1
2016,3,31,10,0,732,54.550000000000004,15,9.1
2016,3,31,10,30,795,54.550000000000004,15,9.1
2016,3,31,11,0,844,52.33,16,9.1
2016,3,31,11,30,878,52.33,16,9.1
2016,3,31,12,0,895,53.47,16,9.1
2016,3,31,12,30,897,53.47,16,9.1
2016,3,31,13,0,882,54.49,16,9.1
2016,3,31,13,30,851,54.480000000000004,16,9.1
2016,3,31,14,0,805,55.35,16,9.1
2016,3,31,14,30,744,58.99,15,9.1
2016,3,31,15,0,671,59.800000000000004,15,9.1
2016,3,31,15,30,586,63.77,14,9.1
2016,3,31,16,0,492,65.34,14,9.1
2016,3,31,16,30,391,69.72,13,9.1
2016,3,31,17,0,285,78.93,12,9.1
2016,3,31,17,30,179,90.11,10,9.1
2016,3,31,18,0,81,94.08,9,9.1
2016,3,31,18,30,0,100.0,8,9.1
2016,3,31,19,0,0,95.55,8,9.1
2016,3,31,19,30,0,95.56,8,9.1
2016,3,31,20,0,0,92.38,8,9.1
2016,3,31,20,30,0,92.38,8,9.1
2016,3,31,21,0,0,89.62,8,9.1
2016,3,31,21,30,0,95.92,7,9.1
2016,3,31,22,0,0,93.02,7,9.1
2016,3,31,22,30,0,93.02,7,9.1
2016,3,31,23,0,0,91.46000000000001,7,9.1
2016,3,31,23,30,0,91.46000000000001,7,9.1
2016,4,1,0,0,0,90.41,7,9.1
2016,4,1,0,30,0,90.4,7,9.1
2016,4,1,1,0,0,89.89,7,9.1
2016,4,1,1,30,0,89.88,7,9.1
2016,4,1,2,0,0,89.7,7,9.1
2016,4,1,2,30,0,89.69,7,9.1
2016,4,1,3,0,0,89.55,7,9.1
2016,4,1,3,30,0,89.55,7,9.1
2016,4,1,4,0,0,89.35000000000001,7,9.1
2016,4,1,4,30,0,89.35000000000001,7,9.1
2016,4,1,5,0,0,89.16,7,9.1
2016,4,1,5,30,0,89.16,7,9.1
2016,4,1,6,0,0,85.96000000000001,8,9.1
2016,4,1,6,30,65,80.36,9,9.1
2016,4,1,7,0,161,88.79,10,9.1
2016,4,1,7,30,265,83.09,11,9.1
2016,4,1,8,0,371,73.95,13,9.1
2016,4,1,8,30,474,73.96000000000001,13,9.1
2016,4,1,9,0,570,71.46000000000001,14,9.1
2016,4,1,9,30,656,67.0,15,9.1
2016,4,1,10,0,731,64.46000000000001,16,9.1
2016,4,1,10,30,794,64.45,16,9.1
2016,4,1,11,0,842,61.67,17,9.1
2016,4,1,11,30,875,61.660000000000004,17,9.1
2016,4,1,12,0,893,62.42,17,9.1
2016,4,1,12,30,894,62.410000000000004,17,9.1
2016,4,1,13,0,877,59.11,18,9.1
2016,4,1,13,30,846,62.940000000000005,17,9.1
2016,4,1,14,0,799,63.22,17,9.1
2016,4,1,14,30,739,67.35,16,9.1
2016,4,1,15,0,665,67.37,16,9.1
2016,4,1,15,30,580,71.82000000000001,15,9.1
2016,4,1,16,0,486,72.15,15,9.1
2016,4,1,16,30,385,76.96000000000001,14,9.1
2016,4,1,17,0,281,84.52,13,9.1
2016,4,1,17,30,177,96.38,11,9.1
2016,4,1,18,0,80,96.74000000000001,10,9.1
2016,4,1,18,30,0,100.0,9,9.1
2016,4,1,19,0,0,98.11,9,9.1
2016,4,1,19,30,0,98.12,9,9.1
2016,4,1,20,0,0,96.35000000000001,9,9.1
2016,4,1,20,30,0,96.35000000000001,9,9.1
2016,4,1,21,0,0,95.09,9,9.1
2016,4,1,21,30,0,100.0,8,9.1
2016,4,1,22,0,0,100.0,8,9.1
2016,4,1,22,30,0,100.0,8,9.1
2016,4,1,23,0,0,98.82000000000001,8,9.1
2016,4,1,23,30,0,98.82000000000001,8,9.1
2016,4,2,0,0,0,97.96000000000001,8,9.1
2016,4,2,0,30,0,97.95,8,9.1
2016,4,2,1,0,0,97.10000000000001,8,9.1
2016,4,2,1,30,0,97.08,8,9.1
2016,4,2,2,0,0,96.38,8,9.1
2016,4,2,2,30,0,96.37,8,9.1
2016,4,2,3,0,0,95.91,8,9.1
2016,4,2,3,30,0,95.9,8,9.1
2016,4,2,4,0,0,95.93,8,9.1
2016,4,2,4,30,0,95.92,8,9.1
2016,4,2,5,0,0,95.35000000000001,8,9.1
2016,4,2,5,30,0,95.35000000000001,8,9.1
2016,4,2,6,0,0,96.76,8,9.1
2016,4,2,6,30,70,90.45,9,9.1
2016,4,2,7,0,167,91.29,10,9.1
2016,4,2,7,30,273,85.42,11,9.1
2016,4,2,8,0,380,76.46000000000001,13,9.1
2016,4,2,8,30,483,71.66,14,9.1
2016,4,2,9,0,579,66.0,15,9.1
2016,4,2,9,30,666,66.0,15,9.1
2016,4,2,10,0,740,60.86,16,9.1
2016,4,2,10,30,803,60.85,16,9.1
2016,4,2,11,0,849,60.14,16,9.1
2016,4,2,11,30,882,60.14,16,9.1
2016,4,2,12,0,898,56.56,17,9.1
2016,4,2,12,30,899,56.56,17,9.1
2016,4,2,13,0,884,57.06,17,9.1
2016,4,2,13,30,853,60.78,16,9.1
2016,4,2,14,0,807,61.120000000000005,16,9.1
2016,4,2,14,30,746,61.11,16,9.1
2016,4,2,15,0,673,61.230000000000004,16,9.1
2016,4,2,15,30,588,65.26,15,9.1
2016,4,2,16,0,494,65.92,15,9.1
2016,4,2,16,30,392,70.3,14,9.1
2016,4,2,17,0,287,79.33,13,9.1
2016,4,2,17,30,182,90.47,11,9.1
2016,4,2,18,0,84,92.39,10,9.1
2016,4,2,18,30,12,98.8,9,9.1
2016,4,2,19,0,0,91.93,9,9.1
2016,4,2,19,30,0,98.37,8,9.1
2016,4,2,20,0,0,95.64,8,9.1
2016,4,2,20,30,0,95.63,8,9.1
2016,4,2,21,0,0,93.89,8,9.1
2016,4,2,21,30,0,93.88,8,9.1
2016,4,2,22,0,0,92.76,8,9.1
2016,4,2,22,30,0,92.75,8,9.1
2016,4,2,23,0,0,91.99,8,9.1
2016,4,2,23,30,0,91.98,8,9.1
2016,4,3,0,0,0,91.02,8,9.1
2016,4,3,0,30,0,91.0,8,9.1
2016,4,3,1,0,0,89.85000000000001,8,9.1
2016,4,3,1,30,0,89.83,8,9.1
2016,4,3,2,0,0,88.81,8,9.1
2016,4,3,2,30,0,95.05,7,9.0
2016,4,3,3,0,0,93.73,7,9.0
2016,4,3,3,30,0,93.71000000000001,7,9.0
2016,4,3,4,0,0,92.17,7,9.0
2016,4,3,4,30,0,92.16,7,9.0
2016,4,3,5,0,0,90.37,7,9.0
2016,4,3,5,30,0,90.37,7,9.0
2016,4,3,6,0,0,92.87,7,9.0
2016,4,3,6,30,72,86.76,8,9.0
2016,4,3,7,0,167,86.42,10,9.0
2016,4,3,7,30,272,80.87,11,9.0
2016,4,3,8,0,379,75.22,12,9.0
2016,4,3,8,30,481,70.47,13,9.0
2016,4,3,9,0,578,62.38,14,9.1
2016,4,3,9,30,664,62.38,14,9.1
2016,4,3,10,0,740,56.33,15,9.1
2016,4,3,10,30,802,56.33,15,9.1
2016,4,3,11,0,850,52.92,16,9.1
2016,4,3,11,30,882,52.92,16,9.1
2016,4,3,12,0,898,53.34,16,9.1
2016,4,3,12,30,898,53.33,16,9.1
2016,4,3,13,0,879,53.81,16,9.1
2016,4,3,13,30,847,53.800000000000004,16,9.1
2016,4,3,14,0,798,54.45,16,9.0
2016,4,3,14,30,737,58.050000000000004,15,9.0
2016,4,3,15,0,659,59.03,15,9.0
2016,4,3,15,30,574,62.96,14,9.0
2016,4,3,16,0,477,69.97,13,9.1
2016,4,3,16,30,377,74.71000000000001,12,9.1
2016,4,3,17,0,273,84.63,11,9.1
2016,4,3,17,30,171,90.46000000000001,10,9.1
2016,4,3,18,0,78,90.65,10,9.1
2016,4,3,18,30,12,96.95,9,9.1
2016,4,3,19,0,0,95.29,9,9.1
2016,4,3,19,30,0,95.32000000000001,9,9.1
2016,4,3,20,0,0,94.59,9,9.1
2016,4,3,20,30,0,94.61,9,9.1
2016,4,3,21,0,0,93.95,9,9.1
2016,4,3,21,30,0,100.0,8,9.1
2016,4,3,22,0,0,98.57000000000001,8,9.1
2016,4,3,22,30,0,98.59,8,9.1
2016,4,3,23,0,0,96.51,8,9.1
2016,4,3,23,30,0,96.53,8,9.1
2016,4,4,0,0,0,96.37,8,9.1
2016,4,4,0,30,0,96.37,8,9.1
2016,4,4,1,0,0,94.35000000000001,8,9.1
2016,4,4,1,30,0,100.0,7,9.1
2016,4,4,2,0,0,97.73,7,9.1
2016,4,4,2,30,0,97.73,7,9.1
2016,4,4,3,0,0,93.94,7,9.1
2016,4,4,3,30,0,100.0,6,9.1
2016,4,4,4,0,0,95.53,6,9.1
2016,4,4,4,30,0,100.0,5,9.1
2016,4,4,5,0,0,96.68,5,9.1
2016,4,4,5,30,0,96.7,5,9.1
2016,4,4,6,0,0,94.8,5,9.1
2016,4,4,6,30,79,94.84,5,9.1
2016,4,4,7,0,177,87.17,6,9.1
2016,4,4,7,30,284,81.42,7,9.1
2016,4,4,8,0,392,71.78,8,9.1
2016,4,4,8,30,495,67.1,9,9.1
2016,4,4,9,0,592,58.660000000000004,10,9.1
2016,4,4,9,30,679,54.88,11,9.1
2016,4,4,10,0,751,50.81,12,9.1
2016,4,4,10,30,813,50.81,12,9.1
2016,4,4,11,0,855,48.870000000000005,13,9.1
2016,4,4,11,30,887,48.86,13,9.1
2016,4,4,12,0,901,51.120000000000005,13,9.1
2016,4,4,12,30,900,51.13,13,9.1
2016,4,4,13,0,889,50.43,14,9.1
2016,4,4,13,30,856,50.45,14,9.1
2016,4,4,14,0,809,52.47,14,9.1
2016,4,4,14,30,748,56.0,13,9.1
2016,4,4,15,0,674,57.38,13,9.1
2016,4,4,15,30,589,61.26,12,9.1
2016,4,4,16,0,498,62.78,12,9.1
2016,4,4,16,30,397,67.06,11,9.1
2016,4,4,17,0,294,70.78,11,9.1
2016,4,4,17,30,189,80.9,9,9.1
2016,4,4,18,0,91,87.76,8,9.1
2016,4,4,18,30,16,93.95,7,9.1
2016,4,4,19,0,0,89.82000000000001,7,9.1
2016,4,4,19,30,0,96.22,6,9.1
2016,4,4,20,0,0,93.55,6,9.1
2016,4,4,20,30,0,100.0,5,9.1
2016,4,4,21,0,0,97.66,5,9.1
2016,4,4,21,30,0,97.66,5,9.1
2016,4,4,22,0,0,95.96000000000001,5,9.1
2016,4,4,22,30,0,95.95,5,9.1
2016,4,4,23,0,0,94.27,5,9.1
2016,4,4,23,30,0,100.0,4,9.1
2016,4,5,0,0,0,99.15,4,9.1
2016,4,5,0,30,0,99.13,4,9.1
2016,4,5,1,0,0,96.60000000000001,4,9.1
2016,4,5,1,30,0,96.59,4,9.1
2016,4,5,2,0,0,93.89,4,9.1
2016,4,5,2,30,0,93.89,4,9.1
2016,4,5,3,0,0,91.96000000000001,4,9.1
2016,4,5,3,30,0,91.96000000000001,4,9.1
2016,4,5,4,0,0,90.11,4,9.1
2016,4,5,4,30,0,90.10000000000001,4,9.1
2016,4,5,5,0,0,88.12,4,9.1
2016,4,5,5,30,0,88.12,4,9.1
2016,4,5,6,0,0,86.17,5,9.1
2016,4,5,6,30,79,80.43,6,9.1
2016,4,5,7,0,175,73.28,8,9.1
2016,4,5,7,30,279,68.5,9,9.1
2016,4,5,8,0,385,64.01,11,9.1
2016,4,5,8,30,486,59.93,12,9.1
2016,4,5,9,0,582,57.96,13,9.1
2016,4,5,9,30,668,54.32,14,9.1
2016,4,5,10,0,743,53.26,15,9.1
2016,4,5,10,30,804,53.25,15,9.1
2016,4,5,11,0,852,53.06,16,9.1
2016,4,5,11,30,884,53.050000000000004,16,9.1
2016,4,5,12,0,900,52.89,17,9.1
2016,4,5,12,30,900,52.870000000000005,17,9.1
2016,4,5,13,0,884,52.11,18,9.1
2016,4,5,13,30,853,52.09,18,9.1
2016,4,5,14,0,806,54.35,18,9.1
2016,4,5,14,30,746,54.33,18,9.1
2016,4,5,15,0,672,57.120000000000005,18,9.1
2016,4,5,15,30,588,60.81,17,9.1
2016,4,5,16,0,494,64.66,17,9.1
2016,4,5,16,30,394,68.87,16,9.1
2016,4,5,17,0,290,80.09,15,9.1
2016,4,5,17,30,186,91.14,13,9.1
2016,4,5,18,0,90,90.11,12,9.1
2016,4,5,18,30,16,96.26,11,9.1
2016,4,5,19,0,0,95.38,10,9.1
2016,4,5,19,30,0,95.38,10,9.1
2016,4,5,20,0,0,91.74,10,9.1
2016,4,5,20,30,0,91.73,10,9.1
2016,4,5,21,0,0,88.15,10,9.1
2016,4,5,21,30,0,88.14,10,9.1
2016,4,5,22,0,0,84.3,10,9.1
2016,4,5,22,30,0,84.29,10,9.1
2016,4,5,23,0,0,80.63,10,9.1
2016,4,5,23,30,0,80.63,10,9.1
2016,4,6,0,0,0,77.04,10,9.1
2016,4,6,0,30,0,77.03,10,9.1
2016,4,6,1,0,0,74.47,10,9.1
2016,4,6,1,30,0,79.63,9,9.1
2016,4,6,2,0,0,77.98,9,9.1
2016,4,6,2,30,0,77.97,9,9.1
2016,4,6,3,0,0,77.23,9,9.1
2016,4,6,3,30,0,77.23,9,9.1
2016,4,6,4,0,0,77.03,9,9.1
2016,4,6,4,30,0,77.03,9,9.1
2016,4,6,5,0,0,77.09,9,9.1
2016,4,6,5,30,0,77.10000000000001,9,9.1
2016,4,6,6,0,13,77.48,10,9.1
2016,4,6,6,30,86,72.51,11,9.1
2016,4,6,7,0,184,71.60000000000001,13,9.1
2016,4,6,7,30,290,67.1,14,9.1
2016,4,6,8,0,396,62.39,16,9.1
2016,4,6,8,30,499,58.550000000000004,17,9.1
2016,4,6,9,0,595,60.82,18,9.1
2016,4,6,9,30,682,57.13,19,9.1
2016,4,6,10,0,757,52.1,21,9.1
2016,4,6,10,30,819,52.09,21,9.1
2016,4,6,11,0,867,46.31,22,9.1
2016,4,6,11,30,900,43.58,23,9.1
2016,4,6,12,0,917,39.800000000000004,24,9.1
2016,4,6,12,30,918,39.79,24,9.1
2016,4,6,13,0,905,40.49,24,9.1
2016,4,6,13,30,874,40.480000000000004,24,9.1
2016,4,6,14,0,827,42.49,24,9.1
2016,4,6,14,30,766,42.47,24,9.1
2016,4,6,15,0,692,40.92,24,9.1
2016,4,6,15,30,607,40.910000000000004,24,9.0
2016,4,6,16,0,512,37.74,24,9.0
2016,4,6,16,30,410,40.07,23,9.0
2016,4,6,17,0,304,47.58,22,9.0
2016,4,6,17,30,198,53.77,20,9.0
2016,4,6,18,0,97,47.97,19,9.0
2016,4,6,18,30,19,51.06,18,9.0
2016,4,6,19,0,0,48.43,18,9.0
2016,4,6,19,30,0,51.58,17,9.0
2016,4,6,20,0,0,51.11,17,9.0
2016,4,6,20,30,0,54.44,16,9.0
2016,4,6,21,0,0,52.71,16,9.0
2016,4,6,21,30,0,52.71,16,9.0
2016,4,6,22,0,0,50.67,16,9.0
2016,4,6,22,30,0,50.660000000000004,16,9.0
2016,4,6,23,0,0,48.52,16,9.0
2016,4,6,23,30,0,48.51,16,9.0
2016,4,7,0,0,0,46.4,16,9.0
2016,4,7,0,30,0,46.38,16,9.0
2016,4,7,1,0,0,45.0,16,9.0
2016,4,7,1,30,0,47.95,15,9.0
2016,4,7,2,0,0,46.97,15,9.0
2016,4,7,2,30,0,50.08,14,9.0
2016,4,7,3,0,0,49.36,14,9.0
2016,4,7,3,30,0,52.660000000000004,13,9.0
2016,4,7,4,0,0,52.57,13,9.0
2016,4,7,4,30,0,56.120000000000005,12,9.0
2016,4,7,5,0,0,57.0,12,9.0
2016,4,7,5,30,0,57.0,12,9.0
2016,4,7,6,0,14,66.46000000000001,12,9.0
2016,4,7,6,30,83,62.25,13,9.0
2016,4,7,7,0,173,76.61,15,9.0
2016,4,7,7,30,271,67.45,17,9.0
2016,4,7,8,0,368,53.77,19,9.0
2016,4,7,8,30,499,50.54,20,9.0
2016,4,7,9,0,593,52.32,21,9.0
2016,4,7,9,30,678,55.64,20,9.0
2016,4,7,10,0,616,53.730000000000004,20,9.0
2016,4,7,10,30,811,53.72,20,9.0
2016,4,7,11,0,753,48.72,21,9.0
2016,4,7,11,30,888,51.81,20,9.0
2016,4,7,12,0,903,51.910000000000004,20,9.0
2016,4,7,12,30,734,51.9,20,9.0
2016,4,7,13,0,884,52.32,20,9.0
2016,4,7,13,30,852,55.65,19,9.0
2016,4,7,14,0,804,55.96,19,9.0
2016,4,7,14,30,648,59.550000000000004,18,9.0
2016,4,7,15,0,602,63.88,17,9.0
2016,4,7,15,30,534,68.05,16,9.0
2016,4,7,16,0,492,69.92,16,9.0
2016,4,7,16,30,329,74.52,15,9.0
2016,4,7,17,0,289,83.17,14,9.0
2016,4,7,17,30,186,88.72,13,9.0
2016,4,7,18,0,90,90.52,12,9.0
2016,4,7,18,30,18,96.69,11,9.0
2016,4,7,19,0,0,93.07000000000001,11,9.0
2016,4,7,19,30,0,93.08,11,9.0
2016,4,7,20,0,0,91.71000000000001,11,9.0
2016,4,7,20,30,0,98.0,10,9.0
2016,4,7,21,0,0,96.73,10,9.0
2016,4,7,21,30,0,96.71000000000001,10,9.0
2016,4,7,22,0,0,95.32000000000001,10,9.0
2016,4,7,22,30,0,95.31,10,9.0
2016,4,7,23,0,0,94.84,10,9.0
2016,4,7,23,30,0,94.82000000000001,10,9.0
2016,4,8,0,0,0,94.09,10,9.0
2016,4,8,0,30,0,94.07000000000001,10,9.0
2016,4,8,1,0,0,93.76,10,9.0
2016,4,8,1,30,0,100.0,9,9.0
2016,4,8,2,0,0,100.0,9,9.0
2016,4,8,2,30,0,100.0,9,9.0
2016,4,8,3,0,0,100.0,9,9.0
2016,4,8,3,30,0,100.0,9,9.0
2016,4,8,4,0,0,99.77,9,9.0
2016,4,8,4,30,0,99.77,9,9.0
2016,4,8,5,0,0,98.94,9,9.0
2016,4,8,5,30,0,98.95,9,9.0
2016,4,8,6,0,15,95.54,10,9.0
2016,4,8,6,30,86,95.55,10,9.0
2016,4,8,7,0,181,89.88,11,9.0
2016,4,8,7,30,283,84.14,12,9.0
2016,4,8,8,0,388,78.29,13,9.0
2016,4,8,8,30,487,73.37,14,9.0
2016,4,8,9,0,580,67.92,15,9.0
2016,4,8,9,30,663,67.92,15,9.0
2016,4,8,10,0,735,63.78,16,9.0
2016,4,8,10,30,794,63.77,16,9.0
2016,4,8,11,0,837,60.27,17,9.0
2016,4,8,11,30,868,60.25,17,9.0
2016,4,8,12,0,781,56.980000000000004,18,9.0
2016,4,8,12,30,765,56.97,18,9.0
2016,4,8,13,0,670,57.6,18,9.0
2016,4,8,13,30,519,61.33,17,9.0
2016,4,8,14,0,592,61.93,17,9.0
2016,4,8,14,30,338,65.98,16,9.0
2016,4,8,15,0,385,66.98,16,9.0
2016,4,8,15,30,455,71.4,15,9.0
2016,4,8,16,0,430,73.27,15,9.0
2016,4,8,16,30,341,78.15,14,9.0
2016,4,8,17,0,248,84.85000000000001,13,9.0
2016,4,8,17,30,159,90.60000000000001,12,9.0
2016,4,8,18,0,77,95.61,11,9.0
2016,4,8,18,30,14,100.0,10,9.0
2016,4,8,19,0,0,99.04,10,9.0
2016,4,8,19,30,0,99.05,10,9.0
2016,4,8,20,0,0,97.01,10,9.0
2016,4,8,20,30,0,97.0,10,9.0
2016,4,8,21,0,0,95.41,10,9.0
2016,4,8,21,30,0,95.4,10,9.0
2016,4,8,22,0,0,94.08,10,9.0
2016,4,8,22,30,0,100.0,9,9.0
2016,4,8,23,0,0,99.27,9,9.0
2016,4,8,23,30,0,99.26,9,9.0
2016,4,9,0,0,0,97.89,9,9.0
2016,4,9,0,30,0,97.88,9,9.0
2016,4,9,1,0,0,97.10000000000001,9,9.0
2016,4,9,1,30,0,97.10000000000001,9,9.0
2016,4,9,2,0,0,96.93,9,9.0
2016,4,9,2,30,0,96.93,9,9.0
2016,4,9,3,0,0,95.88,9,9.0
2016,4,9,3,30,0,95.87,9,9.0
2016,4,9,4,0,0,95.21000000000001,9,9.0
2016,4,9,4,30,0,100.0,8,9.0
2016,4,9,5,0,0,100.0,8,9.0
2016,4,9,5,30,0,100.0,8,9.0
2016,4,9,6,0,4,95.34,9,9.0
2016,4,9,6,30,24,95.35000000000001,9,9.0
2016,4,9,7,0,51,96.75,9,9.0
2016,4,9,7,30,81,96.75,9,9.0
2016,4,9,8,0,110,92.36,10,9.0
2016,4,9,8,30,261,92.37,10,9.0
2016,4,9,9,0,321,89.27,11,9.0
2016,4,9,9,30,312,89.28,11,9.0
2016,4,9,10,0,530,91.8,11,9.0
2016,4,9,10,30,765,91.8,11,9.0
2016,4,9,11,0,721,87.23,12,9.0
2016,4,9,11,30,722,87.22,12,9.0
2016,4,9,12,0,705,87.51,12,9.0
2016,4,9,12,30,456,87.49,12,9.0
2016,4,9,13,0,594,82.0,13,9.0
2016,4,9,13,30,372,87.52,12,9.0
2016,4,9,14,0,202,87.15,12,9.0
2016,4,9,14,30,354,87.13,12,9.0
2016,4,9,15,0,252,86.8,12,9.0
2016,4,9,15,30,280,92.71000000000001,11,9.0
2016,4,9,16,0,199,92.04,11,9.0
2016,4,9,16,30,89,92.04,11,9.0
2016,4,9,17,0,65,91.09,11,9.0
2016,4,9,17,30,42,97.36,10,9.0
2016,4,9,18,0,21,96.12,10,9.0
2016,4,9,18,30,4,96.13,10,9.0
2016,4,9,19,0,0,94.24,10,9.0
2016,4,9,19,30,0,100.0,9,9.0
2016,4,9,20,0,0,99.33,9,9.0
2016,4,9,20,30,0,99.33,9,9.0
2016,4,9,21,0,0,97.85000000000001,9,9.0
2016,4,9,21,30,0,97.82000000000001,9,9.0
2016,4,9,22,0,0,96.56,9,9.0
2016,4,9,22,30,0,96.55,9,9.0
2016,4,9,23,0,0,95.24,9,9.0
2016,4,9,23,30,0,100.0,8,9.0
2016,4,10,0,0,0,100.0,8,9.0
2016,4,10,0,30,0,100.0,8,9.0
2016,4,10,1,0,0,100.0,8,9.0
2016,4,10,1,30,0,100.0,8,9.0
2016,4,10,2,0,0,100.0,8,9.0
2016,4,10,2,30,0,100.0,8,9.0
2016,4,10,3,0,0,100.0,8,9.0
2016,4,10,3,30,0,100.0,8,9.0
2016,4,10,4,0,0,100.0,8,9.0
2016,4,10,4,30,0,100.0,8,9.0
2016,4,10,5,0,0,100.0,8,9.0
2016,4,10,5,30,0,100.0,8,9.0
2016,4,10,6,0,5,95.86,9,9.0
2016,4,10,6,30,22,95.86,9,9.0
2016,4,10,7,0,43,93.23,10,9.0
2016,4,10,7,30,66,93.24,10,9.0
2016,4,10,8,0,90,91.10000000000001,11,9.0
2016,4,10,8,30,132,85.3,12,9.0
2016,4,10,9,0,170,81.65,13,9.0
2016,4,10,9,30,353,81.65,13,9.0
2016,4,10,10,0,391,76.93,14,9.0
2016,4,10,10,30,257,76.93,14,9.0
2016,4,10,11,0,319,77.36,14,9.0
2016,4,10,11,30,322,77.36,14,9.0
2016,4,10,12,0,471,77.64,14,9.0
2016,4,10,12,30,407,77.64,14,9.0
2016,4,10,13,0,428,77.79,14,9.0
2016,4,10,13,30,522,77.79,14,9.0
2016,4,10,14,0,245,77.62,14,9.0
2016,4,10,14,30,326,82.83,13,9.0
2016,4,10,15,0,190,82.23,13,9.0
2016,4,10,15,30,98,82.24,13,9.0
2016,4,10,16,0,116,81.58,13,9.0
2016,4,10,16,30,49,87.11,12,9.0
2016,4,10,17,0,36,86.68,12,9.0
2016,4,10,17,30,189,92.62,11,9.0
2016,4,10,18,0,96,97.93,10,9.0
2016,4,10,18,30,22,97.96000000000001,10,9.0
2016,4,10,19,0,0,94.81,10,9.0
2016,4,10,19,30,0,100.0,9,9.0
2016,4,10,20,0,0,99.54,9,9.0
2016,4,10,20,30,0,99.55,9,9.0
2016,4,10,21,0,0,98.3,9,9.0
2016,4,10,21,30,0,98.3,9,9.0
2016,4,10,22,0,0,97.09,9,9.0
2016,4,10,22,30,0,100.0,8,9.0
2016,4,10,23,0,0,100.0,8,9.0
2016,4,10,23,30,0,100.0,8,9.0
2016,4,11,0,0,0,100.0,8,9.0
2016,4,11,0,30,0,100.0,8,9.0
2016,4,11,1,0,0,100.0,8,9.0
2016,4,11,1,30,0,100.0,8,9.0
2016,4,11,2,0,0,100.0,8,9.0
2016,4,11,2,30,0,100.0,8,9.0
2016,4,11,3,0,0,100.0,8,9.0
2016,4,11,3,30,0,100.0,8,9.0
2016,4,11,4,0,0,98.38,8,9.0
2016,4,11,4,30,0,98.39,8,9.0
2016,4,11,5,0,0,96.37,8,9.0
2016,4,11,5,30,0,96.39,8,9.0
2016,4,11,6,0,24,95.99000000000001,9,9.0
2016,4,11,6,30,100,89.79,10,9.0
2016,4,11,7,0,132,89.3,11,9.0
2016,4,11,7,30,201,83.62,12,9.0
2016,4,11,8,0,400,81.35000000000001,13,9.0
2016,4,11,8,30,498,81.36,13,9.0
2016,4,11,9,0,591,76.87,14,9.0
2016,4,11,9,30,674,76.88,14,9.0
2016,4,11,10,0,749,72.42,15,9.0
2016,4,11,10,30,809,72.42,15,9.0
2016,4,11,11,0,856,68.05,16,9.0
2016,4,11,11,30,675,68.05,16,9.0
2016,4,11,12,0,747,68.13,16,9.0
2016,4,11,12,30,114,72.62,15,9.0
2016,4,11,13,0,670,72.73,15,9.0
2016,4,11,13,30,202,72.72,15,9.0
2016,4,11,14,0,55,72.77,15,9.0
2016,4,11,14,30,34,77.60000000000001,14,9.0
2016,4,11,15,0,105,77.3,14,9.0
2016,4,11,15,30,87,82.49,13,9.0
2016,4,11,16,0,54,81.93,13,9.0
2016,4,11,16,30,28,87.48,12,9.0
2016,4,11,17,0,21,86.79,12,9.0
2016,4,11,17,30,14,92.73,11,9.0
2016,4,11,18,0,7,90.68,11,9.0
2016,4,11,18,30,1,96.95,10,9.0
2016,4,11,19,0,0,93.73,10,9.1
2016,4,11,19,30,0,100.0,9,9.1
2016,4,11,20,0,0,97.76,9,9.1
2016,4,11,20,30,0,97.79,9,9.1
2016,4,11,21,0,0,95.66,9,9.1
2016,4,11,21,30,0,95.66,9,9.1
2016,4,11,22,0,0,94.05,9,9.1
2016,4,11,22,30,0,100.0,8,9.1
2016,4,11,23,0,0,99.48,8,9.1
2016,4,11,23,30,0,99.48,8,9.1
2016,4,12,0,0,0,98.7,8,9.1
2016,4,12,0,30,0,98.7,8,9.1
2016,4,12,1,0,0,97.65,8,9.1
2016,4,12,1,30,0,97.63,8,9.1
